"Index","VGSTX.Open","VGSTX.High","VGSTX.Low","VGSTX.Close","VGSTX.Volume","VGSTX.Adjusted"
2010-03-24,18.129999,18.129999,18.129999,18.129999,0,14.160896
2010-03-25,18.08,18.08,18.08,18.08,0,14.121842
2010-03-26,18.120001,18.120001,18.120001,18.120001,0,14.153086
2010-03-29,18.190001,18.190001,18.190001,18.190001,0,14.207761
2010-03-30,18.200001,18.200001,18.200001,18.200001,0,14.215572
2010-03-31,18.190001,18.190001,18.190001,18.190001,0,14.207761
2010-04-01,18.290001,18.290001,18.290001,18.290001,0,14.285869
2010-04-05,18.34,18.34,18.34,18.34,0,14.324922
2010-04-06,18.360001,18.360001,18.360001,18.360001,0,14.340544
2010-04-07,18.33,18.33,18.33,18.33,0,14.317111
2010-04-08,18.35,18.35,18.35,18.35,0,14.332733
2010-04-09,18.440001,18.440001,18.440001,18.440001,0,14.40303
2010-04-12,18.48,18.48,18.48,18.48,0,14.434272
2010-04-13,18.5,18.5,18.5,18.5,0,14.449894
2010-04-14,18.629999,18.629999,18.629999,18.629999,0,14.551433
2010-04-15,18.66,18.66,18.66,18.66,0,14.574866
2010-04-16,18.469999,18.469999,18.469999,18.469999,0,14.426461
2010-04-19,18.48,18.48,18.48,18.48,0,14.434272
2010-04-20,18.57,18.57,18.57,18.57,0,14.504569
2010-04-21,18.559999,18.559999,18.559999,18.559999,0,14.496758
2010-04-22,18.559999,18.559999,18.559999,18.559999,0,14.496758
2010-04-23,18.639999,18.639999,18.639999,18.639999,0,14.559244
2010-04-26,18.610001,18.610001,18.610001,18.610001,0,14.535813
2010-04-27,18.33,18.33,18.33,18.33,0,14.317111
2010-04-28,18.35,18.35,18.35,18.35,0,14.332733
2010-04-29,18.51,18.51,18.51,18.51,0,14.457705
2010-04-30,18.360001,18.360001,18.360001,18.360001,0,14.378607
2010-05-03,18.48,18.48,18.48,18.48,0,14.472584
2010-05-04,18.190001,18.190001,18.190001,18.190001,0,14.245472
2010-05-05,18.08,18.08,18.08,18.08,0,14.159325
2010-05-06,17.75,17.75,17.75,17.75,0,13.900886
2010-05-07,17.51,17.51,17.51,17.51,0,13.712931
2010-05-10,18,18,18,18,0,14.096673
2010-05-11,17.950001,17.950001,17.950001,17.950001,0,14.057517
2010-05-12,18.129999,18.129999,18.129999,18.129999,0,14.198482
2010-05-13,18,18,18,18,0,14.096673
2010-05-14,17.790001,17.790001,17.790001,17.790001,0,13.932213
2010-05-17,17.790001,17.790001,17.790001,17.790001,0,13.932213
2010-05-18,17.629999,17.629999,17.629999,17.629999,0,13.806908
2010-05-19,17.57,17.57,17.57,17.57,0,13.759919
2010-05-20,17.18,17.18,17.18,17.18,0,13.454492
2010-05-21,17.34,17.34,17.34,17.34,0,13.579796
2010-05-24,17.200001,17.200001,17.200001,17.200001,0,13.470155
2010-05-25,17.18,17.18,17.18,17.18,0,13.454492
2010-05-26,17.120001,17.120001,17.120001,17.120001,0,13.407503
2010-05-27,17.469999,17.469999,17.469999,17.469999,0,13.681604
2010-05-28,17.35,17.35,17.35,17.35,0,13.587627
2010-06-01,17.190001,17.190001,17.190001,17.190001,0,13.462324
2010-06-02,17.440001,17.440001,17.440001,17.440001,0,13.658111
2010-06-03,17.49,17.49,17.49,17.49,0,13.697268
2010-06-04,17.15,17.15,17.15,17.15,0,13.430997
2010-06-07,16.99,16.99,16.99,16.99,0,13.305693
2010-06-08,17.059999,17.059999,17.059999,17.059999,0,13.360513
2010-06-09,17.02,17.02,17.02,17.02,0,13.329188
2010-06-10,17.309999,17.309999,17.309999,17.309999,0,13.556301
2010-06-11,17.4,17.4,17.4,17.4,0,13.626784
2010-06-14,17.41,17.41,17.41,17.41,0,13.634616
2010-06-15,17.66,17.66,17.66,17.66,0,13.830403
2010-06-16,17.66,17.66,17.66,17.66,0,13.830403
2010-06-17,17.690001,17.690001,17.690001,17.690001,0,13.853898
2010-06-18,17.700001,17.700001,17.700001,17.700001,0,13.86173
2010-06-21,17.67,17.67,17.67,17.67,0,13.838235
2010-06-22,17.52,17.52,17.52,17.52,0,13.720763
2010-06-23,17.52,17.52,17.52,17.52,0,13.720763
2010-06-24,17.32,17.32,17.32,17.32,0,13.564132
2010-06-25,17.379999,17.379999,17.379999,17.379999,0,13.611121
2010-06-28,17.200001,17.200001,17.200001,17.200001,0,13.605584
2010-06-29,16.860001,16.860001,16.860001,16.860001,0,13.336636
2010-06-30,16.77,16.77,16.77,16.77,0,13.265444
2010-07-01,16.77,16.77,16.77,16.77,0,13.265444
2010-07-02,16.709999,16.709999,16.709999,16.709999,0,13.217982
2010-07-06,16.809999,16.809999,16.809999,16.809999,0,13.297084
2010-07-07,17.110001,17.110001,17.110001,17.110001,0,13.534392
2010-07-08,17.190001,17.190001,17.190001,17.190001,0,13.597674
2010-07-09,17.26,17.26,17.26,17.26,0,13.653045
2010-07-12,17.26,17.26,17.26,17.26,0,13.653045
2010-07-13,17.450001,17.450001,17.450001,17.450001,0,13.80334
2010-07-14,17.49,17.49,17.49,17.49,0,13.83498
2010-07-15,17.530001,17.530001,17.530001,17.530001,0,13.866621
2010-07-16,17.219999,17.219999,17.219999,17.219999,0,13.621403
2010-07-19,17.27,17.27,17.27,17.27,0,13.660955
2010-07-20,17.379999,17.379999,17.379999,17.379999,0,13.747967
2010-07-21,17.27,17.27,17.27,17.27,0,13.660955
2010-07-22,17.51,17.51,17.51,17.51,0,13.850801
2010-07-23,17.6,17.6,17.6,17.6,0,13.921993
2010-07-26,17.719999,17.719999,17.719999,17.719999,0,14.016915
2010-07-27,17.700001,17.700001,17.700001,17.700001,0,14.001095
2010-07-28,17.639999,17.639999,17.639999,17.639999,0,13.953633
2010-07-29,17.620001,17.620001,17.620001,17.620001,0,13.937814
2010-07-30,17.65,17.65,17.65,17.65,0,13.961543
2010-08-02,17.9,17.9,17.9,17.9,0,14.159299
2010-08-03,17.85,17.85,17.85,17.85,0,14.119748
2010-08-04,17.9,17.9,17.9,17.9,0,14.159299
2010-08-05,17.91,17.91,17.91,17.91,0,14.167209
2010-08-06,17.9,17.9,17.9,17.9,0,14.159299
2010-08-09,17.940001,17.940001,17.940001,17.940001,0,14.19094
2010-08-10,17.85,17.85,17.85,17.85,0,14.119748
2010-08-11,17.51,17.51,17.51,17.51,0,13.850801
2010-08-12,17.440001,17.440001,17.440001,17.440001,0,13.795429
2010-08-13,17.43,17.43,17.43,17.43,0,13.787519
2010-08-16,17.49,17.49,17.49,17.49,0,13.83498
2010-08-17,17.620001,17.620001,17.620001,17.620001,0,13.937814
2010-08-18,17.639999,17.639999,17.639999,17.639999,0,13.953633
2010-08-19,17.51,17.51,17.51,17.51,0,13.850801
2010-08-20,17.450001,17.450001,17.450001,17.450001,0,13.80334
2010-08-23,17.389999,17.389999,17.389999,17.389999,0,13.755877
2010-08-24,17.25,17.25,17.25,17.25,0,13.645135
2010-08-25,17.26,17.26,17.26,17.26,0,13.653045
2010-08-26,17.219999,17.219999,17.219999,17.219999,0,13.621403
2010-08-27,17.34,17.34,17.34,17.34,0,13.716327
2010-08-30,17.24,17.24,17.24,17.24,0,13.637224
2010-08-31,17.25,17.25,17.25,17.25,0,13.645135
2010-09-01,17.549999,17.549999,17.549999,17.549999,0,13.882441
2010-09-02,17.629999,17.629999,17.629999,17.629999,0,13.945722
2010-09-03,17.77,17.77,17.77,17.77,0,14.056467
2010-09-07,17.67,17.67,17.67,17.67,0,13.977364
2010-09-08,17.719999,17.719999,17.719999,17.719999,0,14.016915
2010-09-09,17.75,17.75,17.75,17.75,0,14.040646
2010-09-10,17.790001,17.790001,17.790001,17.790001,0,14.072287
2010-09-13,17.969999,17.969999,17.969999,17.969999,0,14.21467
2010-09-14,18.01,18.01,18.01,18.01,0,14.246312
2010-09-15,18.02,18.02,18.02,18.02,0,14.254222
2010-09-16,17.99,17.99,17.99,17.99,0,14.230491
2010-09-17,17.99,17.99,17.99,17.99,0,14.230491
2010-09-20,18.190001,18.190001,18.190001,18.190001,0,14.388696
2010-09-21,18.200001,18.200001,18.200001,18.200001,0,14.396606
2010-09-22,18.15,18.15,18.15,18.15,0,14.357054
2010-09-23,18.07,18.07,18.07,18.07,0,14.293773
2010-09-24,18.299999,18.299999,18.299999,18.299999,0,14.475707
2010-09-27,18.280001,18.280001,18.280001,18.280001,0,14.459888
2010-09-28,18.360001,18.360001,18.360001,18.360001,0,14.52317
2010-09-29,18.34,18.34,18.34,18.34,0,14.507349
2010-09-30,18.309999,18.309999,18.309999,18.309999,0,14.483618
2010-10-01,18.370001,18.370001,18.370001,18.370001,0,14.53108
2010-10-04,18.27,18.27,18.27,18.27,0,14.451978
2010-10-05,18.51,18.51,18.51,18.51,0,14.641823
2010-10-06,18.540001,18.540001,18.540001,18.540001,0,14.665554
2010-10-07,18.530001,18.530001,18.530001,18.530001,0,14.657644
2010-10-08,18.6,18.6,18.6,18.6,0,14.713015
2010-10-11,18.6,18.6,18.6,18.6,0,14.713015
2010-10-12,18.629999,18.629999,18.629999,18.629999,0,14.736745
2010-10-13,18.74,18.74,18.74,18.74,0,14.823758
2010-10-14,18.700001,18.700001,18.700001,18.700001,0,14.792118
2010-10-15,18.67,18.67,18.67,18.67,0,14.768386
2010-10-18,18.76,18.76,18.76,18.76,0,14.839579
2010-10-19,18.549999,18.549999,18.549999,18.549999,0,14.673463
2010-10-20,18.700001,18.700001,18.700001,18.700001,0,14.792118
2010-10-21,18.690001,18.690001,18.690001,18.690001,0,14.784207
2010-10-22,18.75,18.75,18.75,18.75,0,14.831668
2010-10-25,18.799999,18.799999,18.799999,18.799999,0,14.871219
2010-10-26,18.75,18.75,18.75,18.75,0,14.831668
2010-10-27,18.690001,18.690001,18.690001,18.690001,0,14.784207
2010-10-28,18.74,18.74,18.74,18.74,0,14.823758
2010-10-29,18.76,18.76,18.76,18.76,0,14.839579
2010-11-01,18.77,18.77,18.77,18.77,0,14.847489
2010-11-02,18.91,18.91,18.91,18.91,0,14.958232
2010-11-03,18.93,18.93,18.93,18.93,0,14.974052
2010-11-04,19.200001,19.200001,19.200001,19.200001,0,15.187629
2010-11-05,19.200001,19.200001,19.200001,19.200001,0,15.187629
2010-11-08,19.17,19.17,19.17,19.17,0,15.163898
2010-11-09,19.030001,19.030001,19.030001,19.030001,0,15.053155
2010-11-10,19.08,19.08,19.08,19.08,0,15.092705
2010-11-11,19.02,19.02,19.02,19.02,0,15.045245
2010-11-12,18.84,18.84,18.84,18.84,0,14.90286
2010-11-15,18.780001,18.780001,18.780001,18.780001,0,14.855399
2010-11-16,18.610001,18.610001,18.610001,18.610001,0,14.720925
2010-11-17,18.639999,18.639999,18.639999,18.639999,0,14.744655
2010-11-18,18.860001,18.860001,18.860001,18.860001,0,14.918681
2010-11-19,18.9,18.9,18.9,18.9,0,14.950321
2010-11-22,18.889999,18.889999,18.889999,18.889999,0,14.942411
2010-11-23,18.68,18.68,18.68,18.68,0,14.776297
2010-11-24,18.809999,18.809999,18.809999,18.809999,0,14.879129
2010-11-26,18.73,18.73,18.73,18.73,0,14.815847
2010-11-29,18.700001,18.700001,18.700001,18.700001,0,14.792118
2010-11-30,18.610001,18.610001,18.610001,18.610001,0,14.720925
2010-12-01,18.84,18.84,18.84,18.84,0,14.90286
2010-12-02,19.01,19.01,19.01,19.01,0,15.037334
2010-12-03,19.08,19.08,19.08,19.08,0,15.092705
2010-12-06,19.1,19.1,19.1,19.1,0,15.108526
2010-12-07,19.040001,19.040001,19.040001,19.040001,0,15.061065
2010-12-08,19.059999,19.059999,19.059999,19.059999,0,15.076885
2010-12-09,19.09,19.09,19.09,19.09,0,15.100616
2010-12-10,19.120001,19.120001,19.120001,19.120001,0,15.124347
2010-12-13,19.17,19.17,19.17,19.17,0,15.163898
2010-12-14,19.15,19.15,19.15,19.15,0,15.148077
2010-12-15,19.02,19.02,19.02,19.02,0,15.045245
2010-12-16,19.110001,19.110001,19.110001,19.110001,0,15.116437
2010-12-17,19.17,19.17,19.17,19.17,0,15.163898
2010-12-20,19.18,19.18,19.18,19.18,0,15.171808
2010-12-21,19.299999,19.299999,19.299999,19.299999,0,15.26673
2010-12-22,19.32,19.32,19.32,19.32,0,15.282551
2010-12-23,19.290001,19.290001,19.290001,19.290001,0,15.258821
2010-12-27,19.32,19.32,19.32,19.32,0,15.282551
2010-12-28,19.26,19.26,19.26,19.26,0,15.23509
2010-12-29,19.379999,19.379999,19.379999,19.379999,0,15.330012
2010-12-30,19.040001,19.040001,19.040001,19.040001,0,15.310715
2010-12-31,19.08,19.08,19.08,19.08,0,15.342879
2011-01-03,19.190001,19.190001,19.190001,19.190001,0,15.431334
2011-01-04,19.190001,19.190001,19.190001,19.190001,0,15.431334
2011-01-05,19.18,19.18,19.18,19.18,0,15.423293
2011-01-06,19.16,19.16,19.16,19.16,0,15.40721
2011-01-07,19.15,19.15,19.15,19.15,0,15.399168
2011-01-10,19.129999,19.129999,19.129999,19.129999,0,15.383085
2011-01-11,19.190001,19.190001,19.190001,19.190001,0,15.431334
2011-01-12,19.34,19.34,19.34,19.34,0,15.551954
2011-01-13,19.35,19.35,19.35,19.35,0,15.559996
2011-01-14,19.42,19.42,19.42,19.42,0,15.616285
2011-01-18,19.450001,19.450001,19.450001,19.450001,0,15.640409
2011-01-19,19.33,19.33,19.33,19.33,0,15.543913
2011-01-20,19.23,19.23,19.23,19.23,0,15.463499
2011-01-21,19.26,19.26,19.26,19.26,0,15.487624
2011-01-24,19.35,19.35,19.35,19.35,0,15.559996
2011-01-25,19.360001,19.360001,19.360001,19.360001,0,15.568037
2011-01-26,19.41,19.41,19.41,19.41,0,15.608243
2011-01-27,19.459999,19.459999,19.459999,19.459999,0,15.648449
2011-01-28,19.24,19.24,19.24,19.24,0,15.47154
2011-01-31,19.309999,19.309999,19.309999,19.309999,0,15.52783
2011-02-01,19.530001,19.530001,19.530001,19.530001,0,15.70474
2011-02-02,19.51,19.51,19.51,19.51,0,15.688657
2011-02-03,19.49,19.49,19.49,19.49,0,15.672574
2011-02-04,19.49,19.49,19.49,19.49,0,15.672574
2011-02-07,19.559999,19.559999,19.559999,19.559999,0,15.728863
2011-02-08,19.59,19.59,19.59,19.59,0,15.752988
2011-02-09,19.57,19.57,19.57,19.57,0,15.736905
2011-02-10,19.530001,19.530001,19.530001,19.530001,0,15.70474
2011-02-11,19.629999,19.629999,19.629999,19.629999,0,15.785152
2011-02-14,19.67,19.67,19.67,19.67,0,15.817318
2011-02-15,19.65,19.65,19.65,19.65,0,15.801235
2011-02-16,19.74,19.74,19.74,19.74,0,15.873608
2011-02-17,19.809999,19.809999,19.809999,19.809999,0,15.929897
2011-02-18,19.83,19.83,19.83,19.83,0,15.94598
2011-02-22,19.559999,19.559999,19.559999,19.559999,0,15.728863
2011-02-23,19.48,19.48,19.48,19.48,0,15.664532
2011-02-24,19.49,19.49,19.49,19.49,0,15.672574
2011-02-25,19.67,19.67,19.67,19.67,0,15.817318
2011-02-28,19.75,19.75,19.75,19.75,0,15.881649
2011-03-01,19.57,19.57,19.57,19.57,0,15.736905
2011-03-02,19.59,19.59,19.59,19.59,0,15.752988
2011-03-03,19.77,19.77,19.77,19.77,0,15.897732
2011-03-04,19.73,19.73,19.73,19.73,0,15.865566
2011-03-07,19.6,19.6,19.6,19.6,0,15.761029
2011-03-08,19.66,19.66,19.66,19.66,0,15.809277
2011-03-09,19.67,19.67,19.67,19.67,0,15.817318
2011-03-10,19.450001,19.450001,19.450001,19.450001,0,15.640409
2011-03-11,19.5,19.5,19.5,19.5,0,15.680616
2011-03-14,19.41,19.41,19.41,19.41,0,15.608243
2011-03-15,19.26,19.26,19.26,19.26,0,15.487624
2011-03-16,19.07,19.07,19.07,19.07,0,15.334838
2011-03-17,19.23,19.23,19.23,19.23,0,15.463499
2011-03-18,19.33,19.33,19.33,19.33,0,15.543913
2011-03-21,19.51,19.51,19.51,19.51,0,15.688657
2011-03-22,19.48,19.48,19.48,19.48,0,15.664532
2011-03-23,19.51,19.51,19.51,19.51,0,15.688657
2011-03-24,19.629999,19.629999,19.629999,19.629999,0,15.785152
2011-03-25,19.620001,19.620001,19.620001,19.620001,0,15.777112
2011-03-28,19.59,19.59,19.59,19.59,0,15.752988
2011-03-29,19.65,19.65,19.65,19.65,0,15.801235
2011-03-30,19.780001,19.780001,19.780001,19.780001,0,15.905774
2011-03-31,19.75,19.75,19.75,19.75,0,15.881649
2011-04-01,19.860001,19.860001,19.860001,19.860001,0,15.970104
2011-04-04,19.879999,19.879999,19.879999,19.879999,0,15.986186
2011-04-05,19.860001,19.860001,19.860001,19.860001,0,15.970104
2011-04-06,19.870001,19.870001,19.870001,19.870001,0,15.978146
2011-04-07,19.84,19.84,19.84,19.84,0,15.954021
2011-04-08,19.82,19.82,19.82,19.82,0,15.937938
2011-04-11,19.790001,19.790001,19.790001,19.790001,0,15.913815
2011-04-12,19.690001,19.690001,19.690001,19.690001,0,15.833401
2011-04-13,19.75,19.75,19.75,19.75,0,15.881649
2011-04-14,19.75,19.75,19.75,19.75,0,15.881649
2011-04-15,19.82,19.82,19.82,19.82,0,15.937938
2011-04-18,19.639999,19.639999,19.639999,19.639999,0,15.793194
2011-04-19,19.74,19.74,19.74,19.74,0,15.873608
2011-04-20,19.959999,19.959999,19.959999,19.959999,0,16.050517
2011-04-21,20.040001,20.040001,20.040001,20.040001,0,16.114849
2011-04-25,20.040001,20.040001,20.040001,20.040001,0,16.114849
2011-04-26,20.17,20.17,20.17,20.17,0,16.219385
2011-04-27,20.24,20.24,20.24,20.24,0,16.275675
2011-04-28,20.299999,20.299999,20.299999,20.299999,0,16.323922
2011-04-29,20.35,20.35,20.35,20.35,0,16.36413
2011-05-02,20.34,20.34,20.34,20.34,0,16.356088
2011-05-03,20.25,20.25,20.25,20.25,0,16.283716
2011-05-04,20.16,20.16,20.16,20.16,0,16.211344
2011-05-05,20.059999,20.059999,20.059999,20.059999,0,16.13093
2011-05-06,20.120001,20.120001,20.120001,20.120001,0,16.179179
2011-05-09,20.18,20.18,20.18,20.18,0,16.227427
2011-05-10,20.27,20.27,20.27,20.27,0,16.299799
2011-05-11,20.139999,20.139999,20.139999,20.139999,0,16.195261
2011-05-12,20.16,20.16,20.16,20.16,0,16.211344
2011-05-13,20.059999,20.059999,20.059999,20.059999,0,16.13093
2011-05-16,20,20,20,20,0,16.082683
2011-05-17,20.01,20.01,20.01,20.01,0,16.090724
2011-05-18,20.1,20.1,20.1,20.1,0,16.163096
2011-05-19,20.139999,20.139999,20.139999,20.139999,0,16.195261
2011-05-20,20.040001,20.040001,20.040001,20.040001,0,16.114849
2011-05-23,19.83,19.83,19.83,19.83,0,15.94598
2011-05-24,19.85,19.85,19.85,19.85,0,15.962063
2011-05-25,19.9,19.9,19.9,19.9,0,16.002269
2011-05-26,20.01,20.01,20.01,20.01,0,16.090724
2011-05-27,20.09,20.09,20.09,20.09,0,16.155055
2011-05-31,20.24,20.24,20.24,20.24,0,16.275675
2011-06-01,20.01,20.01,20.01,20.01,0,16.090724
2011-06-02,19.98,19.98,19.98,19.98,0,16.0666
2011-06-03,19.889999,19.889999,19.889999,19.889999,0,15.994227
2011-06-06,19.74,19.74,19.74,19.74,0,15.873608
2011-06-07,19.780001,19.780001,19.780001,19.780001,0,15.905774
2011-06-08,19.690001,19.690001,19.690001,19.690001,0,15.833401
2011-06-09,19.76,19.76,19.76,19.76,0,15.889691
2011-06-10,19.57,19.57,19.57,19.57,0,15.736905
2011-06-13,19.559999,19.559999,19.559999,19.559999,0,15.728863
2011-06-14,19.68,19.68,19.68,19.68,0,15.82536
2011-06-15,19.469999,19.469999,19.469999,19.469999,0,15.656491
2011-06-16,19.450001,19.450001,19.450001,19.450001,0,15.640409
2011-06-17,19.469999,19.469999,19.469999,19.469999,0,15.656491
2011-06-20,19.5,19.5,19.5,19.5,0,15.680616
2011-06-21,19.709999,19.709999,19.709999,19.709999,0,15.849483
2011-06-22,19.629999,19.629999,19.629999,19.629999,0,15.785152
2011-06-23,19.620001,19.620001,19.620001,19.620001,0,15.777112
2011-06-24,19.5,19.5,19.5,19.5,0,15.680616
2011-06-27,19.57,19.57,19.57,19.57,0,15.736905
2011-06-28,19.709999,19.709999,19.709999,19.709999,0,15.849483
2011-06-29,19.65,19.65,19.65,19.65,0,15.946869
2011-06-30,19.790001,19.790001,19.790001,19.790001,0,16.060486
2011-07-01,19.969999,19.969999,19.969999,19.969999,0,16.206563
2011-07-05,19.969999,19.969999,19.969999,19.969999,0,16.206563
2011-07-06,19.969999,19.969999,19.969999,19.969999,0,16.206563
2011-07-07,20.08,20.08,20.08,20.08,0,16.295833
2011-07-08,20.030001,20.030001,20.030001,20.030001,0,16.255257
2011-07-11,19.77,19.77,19.77,19.77,0,16.044255
2011-07-12,19.690001,19.690001,19.690001,19.690001,0,15.979331
2011-07-13,19.790001,19.790001,19.790001,19.790001,0,16.060486
2011-07-14,19.67,19.67,19.67,19.67,0,15.9631
2011-07-15,19.74,19.74,19.74,19.74,0,16.019908
2011-07-18,19.57,19.57,19.57,19.57,0,15.881945
2011-07-19,19.809999,19.809999,19.809999,19.809999,0,16.076716
2011-07-20,19.809999,19.809999,19.809999,19.809999,0,16.076716
2011-07-21,19.950001,19.950001,19.950001,19.950001,0,16.190333
2011-07-22,20,20,20,20,0,16.23091
2011-07-25,19.92,19.92,19.92,19.92,0,16.165986
2011-07-26,19.93,19.93,19.93,19.93,0,16.174102
2011-07-27,19.639999,19.639999,19.639999,19.639999,0,15.938753
2011-07-28,19.629999,19.629999,19.629999,19.629999,0,15.930637
2011-07-29,19.639999,19.639999,19.639999,19.639999,0,15.938753
2011-08-01,19.59,19.59,19.59,19.59,0,15.898176
2011-08-02,19.33,19.33,19.33,19.33,0,15.687174
2011-08-03,19.379999,19.379999,19.379999,19.379999,0,15.727751
2011-08-04,18.790001,18.790001,18.790001,18.790001,0,15.248941
2011-08-05,18.68,18.68,18.68,18.68,0,15.15967
2011-08-08,17.889999,17.889999,17.889999,17.889999,0,14.518548
2011-08-09,18.459999,18.459999,18.459999,18.459999,0,14.981129
2011-08-10,17.99,17.99,17.99,17.99,0,14.599703
2011-08-11,18.379999,18.379999,18.379999,18.379999,0,14.916205
2011-08-12,18.52,18.52,18.52,18.52,0,15.029823
2011-08-15,18.76,18.76,18.76,18.76,0,15.224594
2011-08-16,18.65,18.65,18.65,18.65,0,15.135323
2011-08-17,18.690001,18.690001,18.690001,18.690001,0,15.167786
2011-08-18,18.139999,18.139999,18.139999,18.139999,0,14.721435
2011-08-19,17.959999,17.959999,17.959999,17.959999,0,14.575356
2011-08-22,17.969999,17.969999,17.969999,17.969999,0,14.583472
2011-08-23,18.299999,18.299999,18.299999,18.299999,0,14.851282
2011-08-24,18.34,18.34,18.34,18.34,0,14.883744
2011-08-25,18.17,18.17,18.17,18.17,0,14.745782
2011-08-26,18.379999,18.379999,18.379999,18.379999,0,14.916205
2011-08-29,18.690001,18.690001,18.690001,18.690001,0,15.167786
2011-08-30,18.75,18.75,18.75,18.75,0,15.216478
2011-08-31,18.860001,18.860001,18.860001,18.860001,0,15.305748
2011-09-01,18.790001,18.790001,18.790001,18.790001,0,15.248941
2011-09-02,18.540001,18.540001,18.540001,18.540001,0,15.046054
2011-09-06,18.360001,18.360001,18.360001,18.360001,0,14.899976
2011-09-07,18.690001,18.690001,18.690001,18.690001,0,15.167786
2011-09-08,18.549999,18.549999,18.549999,18.549999,0,15.054168
2011-09-09,18.25,18.25,18.25,18.25,0,14.810705
2011-09-12,18.24,18.24,18.24,18.24,0,14.80259
2011-09-13,18.34,18.34,18.34,18.34,0,14.883744
2011-09-14,18.5,18.5,18.5,18.5,0,15.013592
2011-09-15,18.67,18.67,18.67,18.67,0,15.151554
2011-09-16,18.719999,18.719999,18.719999,18.719999,0,15.192131
2011-09-19,18.58,18.58,18.58,18.58,0,15.078515
2011-09-20,18.559999,18.559999,18.559999,18.559999,0,15.062284
2011-09-21,18.290001,18.290001,18.290001,18.290001,0,14.843168
2011-09-22,17.9,17.9,17.9,17.9,0,14.526664
2011-09-23,17.93,17.93,17.93,17.93,0,14.551011
2011-09-26,18.110001,18.110001,18.110001,18.110001,0,14.697089
2011-09-27,18.280001,18.280001,18.280001,18.280001,0,14.835052
2011-09-28,18.049999,18.049999,18.049999,18.049999,0,14.648395
2011-09-29,18.139999,18.139999,18.139999,18.139999,0,14.721435
2011-09-30,17.860001,17.860001,17.860001,17.860001,0,14.494203
2011-10-03,17.549999,17.549999,17.549999,17.549999,0,14.242623
2011-10-04,17.73,17.73,17.73,17.73,0,14.388701
2011-10-05,17.950001,17.950001,17.950001,17.950001,0,14.567242
2011-10-06,18.190001,18.190001,18.190001,18.190001,0,14.762013
2011-10-07,18.1,18.1,18.1,18.1,0,14.688974
2011-10-10,18.48,18.48,18.48,18.48,0,14.99736
2011-10-11,18.5,18.5,18.5,18.5,0,15.013592
2011-10-12,18.65,18.65,18.65,18.65,0,15.135323
2011-10-13,18.65,18.65,18.65,18.65,0,15.135323
2011-10-14,18.84,18.84,18.84,18.84,0,15.289517
2011-10-17,18.6,18.6,18.6,18.6,0,15.094746
2011-10-18,18.799999,18.799999,18.799999,18.799999,0,15.257055
2011-10-19,18.66,18.66,18.66,18.66,0,15.143439
2011-10-20,18.67,18.67,18.67,18.67,0,15.151554
2011-10-21,18.91,18.91,18.91,18.91,0,15.346325
2011-10-24,19.15,19.15,19.15,19.15,0,15.541096
2011-10-25,18.98,18.98,18.98,18.98,0,15.403133
2011-10-26,19.08,19.08,19.08,19.08,0,15.484288
2011-10-27,19.530001,19.530001,19.530001,19.530001,0,15.849484
2011-10-28,19.549999,19.549999,19.549999,19.549999,0,15.865714
2011-10-31,19.25,19.25,19.25,19.25,0,15.622251
2011-11-01,18.940001,18.940001,18.940001,18.940001,0,15.370672
2011-11-02,19.120001,19.120001,19.120001,19.120001,0,15.51675
2011-11-03,19.33,19.33,19.33,19.33,0,15.687174
2011-11-04,19.280001,19.280001,19.280001,19.280001,0,15.646598
2011-11-07,19.33,19.33,19.33,19.33,0,15.687174
2011-11-08,19.43,19.43,19.43,19.43,0,15.768329
2011-11-09,18.950001,18.950001,18.950001,18.950001,0,15.378788
2011-11-10,18.99,18.99,18.99,18.99,0,15.411249
2011-11-11,19.24,19.24,19.24,19.24,0,15.614135
2011-11-14,19.139999,19.139999,19.139999,19.139999,0,15.53298
2011-11-15,19.17,19.17,19.17,19.17,0,15.557327
2011-11-16,18.98,18.98,18.98,18.98,0,15.403133
2011-11-17,18.780001,18.780001,18.780001,18.780001,0,15.240825
2011-11-18,18.75,18.75,18.75,18.75,0,15.216478
2011-11-21,18.51,18.51,18.51,18.51,0,15.021707
2011-11-22,18.49,18.49,18.49,18.49,0,15.005476
2011-11-23,18.209999,18.209999,18.209999,18.209999,0,14.778243
2011-11-25,18.129999,18.129999,18.129999,18.129999,0,14.713319
2011-11-28,18.51,18.51,18.51,18.51,0,15.021707
2011-11-29,18.52,18.52,18.52,18.52,0,15.029823
2011-11-30,19.030001,19.030001,19.030001,19.030001,0,15.443711
2011-12-01,19.01,19.01,19.01,19.01,0,15.42748
2011-12-02,19.040001,19.040001,19.040001,19.040001,0,15.451827
2011-12-05,19.18,19.18,19.18,19.18,0,15.565443
2011-12-06,19.15,19.15,19.15,19.15,0,15.541096
2011-12-07,19.190001,19.190001,19.190001,19.190001,0,15.573558
2011-12-08,18.92,18.92,18.92,18.92,0,15.354441
2011-12-09,19.09,19.09,19.09,19.09,0,15.492404
2011-12-12,18.870001,18.870001,18.870001,18.870001,0,15.313864
2011-12-13,18.75,18.75,18.75,18.75,0,15.216478
2011-12-14,18.620001,18.620001,18.620001,18.620001,0,15.110978
2011-12-15,18.66,18.66,18.66,18.66,0,15.143439
