Date,Open,High,Low,Close,Adj Close,Volume
2005-09-06,18.820000,18.820000,18.820000,18.820000,18.820000,0
2005-09-07,18.830000,18.830000,18.830000,18.830000,18.830000,0
2005-09-08,18.780001,18.780001,18.780001,18.780001,18.780001,0
2005-09-09,18.879999,18.879999,18.879999,18.879999,18.879999,0
2005-09-12,18.879999,18.879999,18.879999,18.879999,18.879999,0
2005-09-13,18.790001,18.790001,18.790001,18.790001,18.790001,0
2005-09-14,18.730000,18.730000,18.730000,18.730000,18.730000,0
2005-09-15,18.719999,18.719999,18.719999,18.719999,18.719999,0
2005-09-16,18.790001,18.790001,18.790001,18.790001,18.790001,0
2005-09-19,18.730000,18.730000,18.730000,18.730000,18.730000,0
2005-09-20,18.650000,18.650000,18.650000,18.650000,18.650000,0
2005-09-21,18.540001,18.540001,18.540001,18.540001,18.540001,0
2005-09-22,18.580000,18.580000,18.580000,18.580000,18.580000,0
2005-09-23,18.590000,18.590000,18.590000,18.590000,18.590000,0
2005-09-26,18.600000,18.600000,18.600000,18.600000,18.600000,0
2005-09-27,18.590000,18.590000,18.590000,18.590000,18.590000,0
2005-09-28,18.549999,18.549999,18.549999,18.549999,18.549999,0
2005-09-29,18.650000,18.650000,18.650000,18.650000,18.650000,0
2005-09-30,18.680000,18.680000,18.680000,18.680000,18.680000,0
2005-10-03,18.639999,18.639999,18.639999,18.639999,18.639999,0
2005-10-04,18.549999,18.549999,18.549999,18.549999,18.549999,0
2005-10-05,18.379999,18.379999,18.379999,18.379999,18.379999,0
2005-10-06,18.320000,18.320000,18.320000,18.320000,18.320000,0
2005-10-07,18.350000,18.350000,18.350000,18.350000,18.350000,0
2005-10-10,18.280001,18.280001,18.280001,18.280001,18.280001,0
2005-10-11,18.240000,18.240000,18.240000,18.240000,18.240000,0
2005-10-12,18.129999,18.129999,18.129999,18.129999,18.129999,0
2005-10-13,18.080000,18.080000,18.080000,18.080000,18.080000,0
2005-10-14,18.200001,18.200001,18.200001,18.200001,18.200001,0
2005-10-17,18.230000,18.230000,18.230000,18.230000,18.230000,0
2005-10-18,18.120001,18.120001,18.120001,18.120001,18.120001,0
2005-10-19,18.280001,18.280001,18.280001,18.280001,18.280001,0
2005-10-20,18.120001,18.120001,18.120001,18.120001,18.120001,0
2005-10-21,18.170000,18.170000,18.170000,18.170000,18.170000,0
2005-10-24,18.370001,18.370001,18.370001,18.370001,18.370001,0
2005-10-25,18.330000,18.330000,18.330000,18.330000,18.330000,0
2005-10-26,18.260000,18.260000,18.260000,18.260000,18.260000,0
2005-10-27,18.139999,18.139999,18.139999,18.139999,18.139999,0
2005-10-28,18.309999,18.309999,18.309999,18.309999,18.309999,0
2005-10-31,18.440001,18.440001,18.440001,18.440001,18.440001,0
2005-11-01,18.410000,18.410000,18.410000,18.410000,18.410000,0
2005-11-02,18.559999,18.559999,18.559999,18.559999,18.559999,0
2005-11-03,18.610001,18.610001,18.610001,18.610001,18.610001,0
2005-11-04,18.590000,18.590000,18.590000,18.590000,18.590000,0
2005-11-07,18.629999,18.629999,18.629999,18.629999,18.629999,0
2005-11-08,18.600000,18.600000,18.600000,18.600000,18.600000,0
2005-11-09,18.580000,18.580000,18.580000,18.580000,18.580000,0
2005-11-10,18.709999,18.709999,18.709999,18.709999,18.709999,0
2005-11-11,18.750000,18.750000,18.750000,18.750000,18.750000,0
2005-11-14,18.730000,18.730000,18.730000,18.730000,18.730000,0
2005-11-15,18.680000,18.680000,18.680000,18.680000,18.680000,0
2005-11-16,18.700001,18.700001,18.700001,18.700001,18.700001,0
2005-11-17,18.860001,18.860001,18.860001,18.860001,18.860001,0
2005-11-18,18.910000,18.910000,18.910000,18.910000,18.910000,0
2005-11-21,18.990000,18.990000,18.990000,18.990000,18.990000,0
2005-11-22,19.049999,19.049999,19.049999,19.049999,19.049999,0
2005-11-23,19.100000,19.100000,19.100000,19.100000,19.100000,0
2005-11-25,19.110001,19.110001,19.110001,19.110001,19.110001,0
2005-11-28,19.010000,19.010000,19.010000,19.010000,19.010000,0
2005-11-29,19.010000,19.010000,19.010000,19.010000,19.010000,0
2005-11-30,18.950001,18.950001,18.950001,18.950001,18.950001,0
2005-12-01,19.120001,19.120001,19.120001,19.120001,19.120001,0
2005-12-02,19.150000,19.150000,19.150000,19.150000,19.150000,0
2005-12-05,19.120001,19.120001,19.120001,19.120001,19.120001,0
2005-12-06,19.180000,19.180000,19.180000,19.180000,19.180000,0
2005-12-07,19.120001,19.120001,19.120001,19.120001,19.120001,0
2005-12-08,19.129999,19.129999,19.129999,19.129999,19.129999,0
2005-12-09,19.160000,19.160000,19.160000,19.160000,19.160000,0
2005-12-12,19.180000,19.180000,19.180000,19.180000,19.180000,0
2005-12-13,18.889999,18.889999,18.889999,18.889999,18.889999,0
2005-12-14,18.940001,18.940001,18.940001,18.940001,18.940001,0
2005-12-15,18.900000,18.900000,18.900000,18.900000,18.900000,0
2005-12-16,18.889999,18.889999,18.889999,18.889999,18.889999,0
2005-12-19,18.780001,18.780001,18.780001,18.780001,18.780001,0
2005-12-20,18.780001,18.780001,18.780001,18.780001,18.780001,0
2005-12-21,18.830000,18.830000,18.830000,18.830000,18.830000,0
2005-12-22,18.900000,18.900000,18.900000,18.900000,18.900000,0
2005-12-23,18.940001,18.940001,18.940001,18.940001,18.940001,0
2005-12-27,18.820000,18.820000,18.820000,18.820000,18.820000,0
2005-12-28,18.860001,18.860001,18.860001,18.860001,18.860001,0
2005-12-29,18.830000,18.830000,18.830000,18.830000,18.830000,0
2005-12-30,18.770000,18.770000,18.770000,18.770000,18.770000,0
2006-01-03,19.000000,19.000000,19.000000,19.000000,19.000000,0
2006-01-04,19.080000,19.080000,19.080000,19.080000,19.080000,0
2006-01-05,19.080000,19.080000,19.080000,19.080000,19.080000,0
2006-01-06,19.219999,19.219999,19.219999,19.219999,19.219999,0
2006-01-09,19.260000,19.260000,19.260000,19.260000,19.260000,0
2006-01-10,19.230000,19.230000,19.230000,19.230000,19.230000,0
2006-01-11,19.280001,19.280001,19.280001,19.280001,19.280001,0
2006-01-12,19.200001,19.200001,19.200001,19.200001,19.200001,0
2006-01-13,19.219999,19.219999,19.219999,19.219999,19.219999,0
2006-01-17,19.139999,19.139999,19.139999,19.139999,19.139999,0
2006-01-18,19.070000,19.070000,19.070000,19.070000,19.070000,0
2006-01-19,19.160000,19.160000,19.160000,19.160000,19.160000,0
2006-01-20,18.959999,18.959999,18.959999,18.959999,18.959999,0
2006-01-23,19.030001,19.030001,19.030001,19.030001,19.030001,0
2006-01-24,19.090000,19.090000,19.090000,19.090000,19.090000,0
2006-01-25,19.059999,19.059999,19.059999,19.059999,19.059999,0
2006-01-26,19.180000,19.180000,19.180000,19.180000,19.180000,0
2006-01-27,19.280001,19.280001,19.280001,19.280001,19.280001,0
2006-01-30,19.270000,19.270000,19.270000,19.270000,19.270000,0
2006-01-31,19.250000,19.250000,19.250000,19.250000,19.250000,0
2006-02-01,19.270000,19.270000,19.270000,19.270000,19.270000,0
2006-02-02,19.160000,19.160000,19.160000,19.160000,19.160000,0
2006-02-03,19.110001,19.110001,19.110001,19.110001,19.110001,0
2006-02-06,19.129999,19.129999,19.129999,19.129999,19.129999,0
2006-02-07,19.000000,19.000000,19.000000,19.000000,19.000000,0
2006-02-08,19.059999,19.059999,19.059999,19.059999,19.059999,0
2006-02-09,19.059999,19.059999,19.059999,19.059999,19.059999,0
2006-02-10,19.070000,19.070000,19.070000,19.070000,19.070000,0
2006-02-13,19.000000,19.000000,19.000000,19.000000,19.000000,0
2006-02-14,19.110001,19.110001,19.110001,19.110001,19.110001,0
2006-02-15,19.139999,19.139999,19.139999,19.139999,19.139999,0
2006-02-16,19.250000,19.250000,19.250000,19.250000,19.250000,0
2006-02-17,19.209999,19.209999,19.209999,19.209999,19.209999,0
2006-02-21,19.200001,19.200001,19.200001,19.200001,19.200001,0
2006-02-22,19.299999,19.299999,19.299999,19.299999,19.299999,0
2006-02-23,19.270000,19.270000,19.270000,19.270000,19.270000,0
2006-02-24,19.290001,19.290001,19.290001,19.290001,19.290001,0
2006-02-27,19.360001,19.360001,19.360001,19.360001,19.360001,0
2006-02-28,19.250000,19.250000,19.250000,19.250000,19.250000,0
2006-03-01,19.370001,19.370001,19.370001,19.370001,19.370001,0
2006-03-02,19.350000,19.350000,19.350000,19.350000,19.350000,0
2006-03-03,19.320000,19.320000,19.320000,19.320000,19.320000,0
2006-03-06,19.219999,19.219999,19.219999,19.219999,19.219999,0
2006-03-07,19.139999,19.139999,19.139999,19.139999,19.139999,0
2006-03-08,19.150000,19.150000,19.150000,19.150000,19.150000,0
2006-03-09,19.100000,19.100000,19.100000,19.100000,19.100000,0
2006-03-10,19.190001,19.190001,19.190001,19.190001,19.190001,0
2006-03-13,19.219999,19.219999,19.219999,19.219999,19.219999,0
2006-03-14,19.389999,19.389999,19.389999,19.389999,19.389999,0
2006-03-15,19.440001,19.440001,19.440001,19.440001,19.440001,0
2006-03-16,19.480000,19.480000,19.480000,19.480000,19.480000,0
2006-03-17,19.510000,19.510000,19.510000,19.510000,19.510000,0
2006-03-20,19.520000,19.520000,19.520000,19.520000,19.520000,0
2006-03-21,19.400000,19.400000,19.400000,19.400000,19.400000,0
2006-03-22,19.469999,19.469999,19.469999,19.469999,19.469999,0
2006-03-23,19.420000,19.420000,19.420000,19.420000,19.420000,0
2006-03-24,19.469999,19.469999,19.469999,19.469999,19.469999,0
2006-03-27,19.450001,19.450001,19.450001,19.450001,19.450001,0
2006-03-28,19.350000,19.350000,19.350000,19.350000,19.350000,0
2006-03-29,19.370001,19.370001,19.370001,19.370001,19.370001,0
2006-03-30,19.389999,19.389999,19.389999,19.389999,19.389999,0
2006-03-31,19.350000,19.350000,19.350000,19.350000,19.350000,0
2006-04-03,19.379999,19.379999,19.379999,19.379999,19.379999,0
2006-04-04,19.459999,19.459999,19.459999,19.459999,19.459999,0
2006-04-05,19.520000,19.520000,19.520000,19.520000,19.520000,0
2006-04-06,19.500000,19.500000,19.500000,19.500000,19.500000,0
2006-04-07,19.340000,19.340000,19.340000,19.340000,19.340000,0
2006-04-10,19.360001,19.360001,19.360001,19.360001,19.360001,0
2006-04-11,19.260000,19.260000,19.260000,19.260000,19.260000,0
2006-04-12,19.270000,19.270000,19.270000,19.270000,19.270000,0
2006-04-13,19.280001,19.280001,19.280001,19.280001,19.280001,0
2006-04-17,19.280001,19.280001,19.280001,19.280001,19.280001,0
2006-04-18,19.500000,19.500000,19.500000,19.500000,19.500000,0
2006-04-19,19.570000,19.570000,19.570000,19.570000,19.570000,0
2006-04-20,19.590000,19.590000,19.590000,19.590000,19.590000,0
2006-04-21,19.620001,19.620001,19.620001,19.620001,19.620001,0
2006-04-24,19.580000,19.580000,19.580000,19.580000,19.580000,0
2006-04-25,19.500000,19.500000,19.500000,19.500000,19.500000,0
2006-04-26,19.540001,19.540001,19.540001,19.540001,19.540001,0
2006-04-27,19.570000,19.570000,19.570000,19.570000,19.570000,0
2006-04-28,19.570000,19.570000,19.570000,19.570000,19.570000,0
2006-05-01,19.530001,19.530001,19.530001,19.530001,19.530001,0
2006-05-02,19.639999,19.639999,19.639999,19.639999,19.639999,0
2006-05-03,19.600000,19.600000,19.600000,19.600000,19.600000,0
2006-05-04,19.670000,19.670000,19.670000,19.670000,19.670000,0
2006-05-05,19.820000,19.820000,19.820000,19.820000,19.820000,0
2006-05-08,19.809999,19.809999,19.809999,19.809999,19.809999,0
2006-05-09,19.820000,19.820000,19.820000,19.820000,19.820000,0
2006-05-10,19.790001,19.790001,19.790001,19.790001,19.790001,0
2006-05-11,19.600000,19.600000,19.600000,19.600000,19.600000,0
2006-05-12,19.430000,19.430000,19.430000,19.430000,19.430000,0
2006-05-15,19.420000,19.420000,19.420000,19.420000,19.420000,0
2006-05-16,19.410000,19.410000,19.410000,19.410000,19.410000,0
2006-05-17,19.150000,19.150000,19.150000,19.150000,19.150000,0
2006-05-18,19.080000,19.080000,19.080000,19.080000,19.080000,0
2006-05-19,19.129999,19.129999,19.129999,19.129999,19.129999,0
2006-05-22,18.990000,18.990000,18.990000,18.990000,18.990000,0
2006-05-23,18.980000,18.980000,18.980000,18.980000,18.980000,0
2006-05-24,18.969999,18.969999,18.969999,18.969999,18.969999,0
2006-05-25,19.150000,19.150000,19.150000,19.150000,19.150000,0
2006-05-26,19.250000,19.250000,19.250000,19.250000,19.250000,0
2006-05-30,19.020000,19.020000,19.020000,19.020000,19.020000,0
2006-05-31,19.129999,19.129999,19.129999,19.129999,19.129999,0
2006-06-01,19.280001,19.280001,19.280001,19.280001,19.280001,0
2006-06-02,19.350000,19.350000,19.350000,19.350000,19.350000,0
2006-06-05,19.100000,19.100000,19.100000,19.100000,19.100000,0
2006-06-06,19.030001,19.030001,19.030001,19.030001,19.030001,0
2006-06-07,18.930000,18.930000,18.930000,18.930000,18.930000,0
2006-06-08,18.879999,18.879999,18.879999,18.879999,18.879999,0
2006-06-09,18.840000,18.840000,18.840000,18.840000,18.840000,0
2006-06-12,18.639999,18.639999,18.639999,18.639999,18.639999,0
2006-06-13,18.469999,18.469999,18.469999,18.469999,18.469999,0
2006-06-14,18.520000,18.520000,18.520000,18.520000,18.520000,0
2006-06-15,18.820000,18.820000,18.820000,18.820000,18.820000,0
2006-06-16,18.750000,18.750000,18.750000,18.750000,18.750000,0
2006-06-19,18.629999,18.629999,18.629999,18.629999,18.629999,0
2006-06-20,18.629999,18.629999,18.629999,18.629999,18.629999,0
2006-06-21,18.780001,18.780001,18.780001,18.780001,18.780001,0
2006-06-22,18.709999,18.709999,18.709999,18.709999,18.709999,0
2006-06-23,18.700001,18.700001,18.700001,18.700001,18.700001,0
2006-06-26,18.750000,18.750000,18.750000,18.750000,18.750000,0
2006-06-27,18.610001,18.610001,18.610001,18.610001,18.610001,0
2006-06-28,18.540001,18.540001,18.540001,18.540001,18.540001,0
2006-06-29,18.879999,18.879999,18.879999,18.879999,18.879999,0
2006-06-30,18.940001,18.940001,18.940001,18.940001,18.940001,0
2006-07-03,19.049999,19.049999,19.049999,19.049999,19.049999,0
2006-07-05,18.879999,18.879999,18.879999,18.879999,18.879999,0
2006-07-06,18.920000,18.920000,18.920000,18.920000,18.920000,0
2006-07-07,18.850000,18.850000,18.850000,18.850000,18.850000,0
2006-07-10,18.870001,18.870001,18.870001,18.870001,18.870001,0
2006-07-11,18.950001,18.950001,18.950001,18.950001,18.950001,0
2006-07-12,18.799999,18.799999,18.799999,18.799999,18.799999,0
2006-07-13,18.610001,18.610001,18.610001,18.610001,18.610001,0
2006-07-14,18.549999,18.549999,18.549999,18.549999,18.549999,0
2006-07-17,18.480000,18.480000,18.480000,18.480000,18.480000,0
2006-07-18,18.469999,18.469999,18.469999,18.469999,18.469999,0
2006-07-19,18.750000,18.750000,18.750000,18.750000,18.750000,0
2006-07-20,18.639999,18.639999,18.639999,18.639999,18.639999,0
2006-07-21,18.540001,18.540001,18.540001,18.540001,18.540001,0
2006-07-24,18.750000,18.750000,18.750000,18.750000,18.750000,0
2006-07-25,18.820000,18.820000,18.820000,18.820000,18.820000,0
2006-07-26,18.780001,18.780001,18.780001,18.780001,18.780001,0
2006-07-27,18.780001,18.780001,18.780001,18.780001,18.780001,0
2006-07-28,18.950001,18.950001,18.950001,18.950001,18.950001,0
2006-07-31,18.950001,18.950001,18.950001,18.950001,18.950001,0
2006-08-01,18.879999,18.879999,18.879999,18.879999,18.879999,0
2006-08-02,18.969999,18.969999,18.969999,18.969999,18.969999,0
2006-08-03,18.980000,18.980000,18.980000,18.980000,18.980000,0
2006-08-04,18.990000,18.990000,18.990000,18.990000,18.990000,0
2006-08-07,18.940001,18.940001,18.940001,18.940001,18.940001,0
2006-08-08,18.910000,18.910000,18.910000,18.910000,18.910000,0
2006-08-09,18.879999,18.879999,18.879999,18.879999,18.879999,0
2006-08-10,18.930000,18.930000,18.930000,18.930000,18.930000,0
2006-08-11,18.870001,18.870001,18.870001,18.870001,18.870001,0
2006-08-14,18.889999,18.889999,18.889999,18.889999,18.889999,0
2006-08-15,19.120001,19.120001,19.120001,19.120001,19.120001,0
2006-08-16,19.260000,19.260000,19.260000,19.260000,19.260000,0
2006-08-17,19.280001,19.280001,19.280001,19.280001,19.280001,0
